"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-03","0.03","37","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-04","0.00","40","30"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-05","0.00","41","32"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-06",,"39","23"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-07",,"27","17"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-08","0.00","33","20"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-09","0.00","36","25"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-10",,"40","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-11",,"33","27"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-12",,"38","24"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-13","0.00","37","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-14","0.00","31","24"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-15","0.00","37","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-16","0.13","39","27"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-17","0.00","36","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-18","0.10","37","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-19","0.00","44","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-20","0.00","44","34"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-21","0.00","44","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-22","0.00","47","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-23","0.40","42","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-24","0.68","39","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-25","0.15","45","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-26","0.69","34","24"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-27","0.04","36","27"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-02-28","0.00","42","30"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-01","0.00","43","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-02","0.00","49","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-03","0.05","47","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-04","0.00","42","34"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-05","0.00","45","34"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-06","0.00","52","30"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-07","0.00","55","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-08","0.00","57","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-09","0.00","61","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-10","0.00","64","44"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-11","0.00","61","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-12","0.05","61","44"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-13","1.22","48","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-14","1.63","51","46"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-15","0.51","51","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-16","0.04","52","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-17","0.00","64","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-18","0.00","68","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-19","0.00","71","50"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-20","0.00","73","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-21","0.00","75","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-22","0.12","76","58"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-23","0.90","62","50"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-24","0.09","54","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-25","0.00","65","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-26","0.17","70","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-27","0.00","51","31"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-28","0.00","49","34"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-29","1.78","59","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-30","0.15","57","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-03-31","0.84","50","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-01","0.00","66","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-02","0.00","74","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-03","0.00","76","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-04","0.00","75","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-05","0.00","77","57"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-06","0.02","80","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-07","0.00","88","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-08","0.00","91","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-09","0.61","85","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-10","0.00","60","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-11","0.00","62","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-12","0.01","76","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-13","0.00","69","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-14","0.08","55","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-15","0.00","67","50"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-16","0.00","75","50"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-17","0.08","74","50"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-18","0.00","60","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-19","0.00","57","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-20","0.00","67","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-21","0.00","70","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-22","1.30","67","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-23","0.02","74","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-24","0.00","69","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-25","0.40","70","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-26","0.71","53","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-27","0.62","56","50"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-28","0.00","62","41"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-29","0.00","60","46"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-04-30","0.00","70","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-01","0.00","80","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-02","0.00","92","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-03","1.18","89","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-04","0.00","83","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-05","0.00","82","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-06","0.00","82","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-07","0.00","81","56"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-08","0.00","73","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-09","0.00","78","46"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-10","0.00","57","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-11","0.00","63","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-12","0.46","59","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-13","0.01","56","46"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-14","0.00","68","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-15","0.11","84","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-16","0.00","75","57"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-17","0.00","73","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-18","0.46","71","50"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-19","0.17","58","50"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-20","0.00","69","57"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-21","0.00","83","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-22","0.00","89","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-23","0.09","74","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-24","0.01","73","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-25","0.05","75","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-26","0.00","84","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-27","0.00","93","78"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-28","0.02","83","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-29","0.00","77","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-30","0.05","80","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-05-31","0.00","88","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-01","0.00","93","75"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-02","0.37","86","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-03","0.00","90","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-04","0.00","90","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-05","0.00","90","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-06","0.02","90","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-07","0.00","91","58"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-08","0.00","77","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-09","0.00","76","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-10","0.51","70","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-11","0.00","86","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-12","0.00","81","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-13","0.00","89","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-14","0.59","89","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-15","0.00","86","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-16","0.00","83","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-17","0.03","81","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-18","0.00","82","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-19","0.00","87","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-20","0.00","90","75"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-21","0.00","94","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-22","0.00","91","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-23","0.00","93","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-24","0.00","94","81"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-25","0.58","97","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-26","0.00","89","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-27","0.00","91","77"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-28","0.00","96","82"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-29","0.05","95","79"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-06-30","0.00","90","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-01","0.00","81","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-02","0.00","80","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-03","0.00","82","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-04","0.00","89","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-05","0.00","97","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-06","0.00","99","82"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-07","0.00","103","84"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-08","0.00","102","78"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-09","0.00","89","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-10","1.88","88","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-11","1.11","81","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-12","0.00","91","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-13","2.43","92","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-14","0.87","88","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-15","0.36","83","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-16","0.00","92","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-17","0.09","96","75"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-18","0.00","94","79"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-19","0.50","94","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-20","0.57","92","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-21","0.00","88","77"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-22","0.23","93","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-23","0.00","91","79"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-24","0.00","96","84"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-25","0.00","98","83"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-26","0.29","95","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-27","0.00","88","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-28","0.00","89","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-29","0.00","90","78"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-30","0.00","92","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-07-31","0.00","86","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-01","0.00","86","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-02","0.02","80","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-03","0.00","86","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-04","0.00","88","77"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-05","0.00","90","78"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-06","0.00","90","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-07","0.00","89","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-08","0.00","88","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-09","0.00","91","75"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-10","0.00","93","78"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-11","0.01","96","78"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-12","0.03","96","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-13","0.06","80","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-14","0.00","81","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-15","0.00","85","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-16","0.10","79","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-17","0.00","92","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-18","0.02","91","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-19","0.01","80","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-20","0.00","89","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-21","0.00","92","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-22","0.00","89","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-23","0.70","84","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-24","0.12","83","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-25","0.01","71","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-26","0.00","77","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-27","0.00","84","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-28","0.00","81","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-29","0.00","86","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-30","0.00","96","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-08-31","0.00","94","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-01","0.00","97","80"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-02","0.00","96","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-03","0.00","94","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-04","0.00","89","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-05","0.00","81","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-06","0.00","77","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-07","0.00","83","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-08","0.00","89","75"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-09","0.00","91","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-10","0.00","73","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-11","0.00","75","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-12","0.24","80","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-13","0.03","67","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-14","0.00","79","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-15","0.00","80","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-16","0.00","78","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-17","0.57","85","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-18","0.00","78","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-19","0.00","77","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-20","0.00","82","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-21","0.00","77","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-22","0.00","76","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-23","0.05","89","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-24","0.00","86","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-25","0.00","93","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-26","0.00","89","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-27","0.13","70","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-28","0.11","78","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-29","0.07","80","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2010-09-30","1.17","77","67"
