"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-01-27","0.00","49","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-01-28","0.00","44","28"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-01-29","0.00","43","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-01-30","0.00","41","27"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-01-31","0.00","41","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-01","0.00","58","36"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-02","0.08","61","37"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-03","0.05","52","37"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-04","0.47","62","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-05","0.47","56","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-06","0.00","44","31"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-07","0.00","43","30"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-08","0.00","45","32"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-09","0.03","43","31"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-10","0.13","35","31"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-11","0.00","35","22"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-12","0.00",,
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-13","0.00","26","20"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-14","0.00","25","20"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-15","0.00","23","7"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-16","0.42","20","9"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-17","0.66","58","20"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-18","0.00","59","31"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-19","0.00","42","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-20","0.00","46","24"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-21","0.00","46","30"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-22","0.05","61","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-23","0.02","59","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-24","0.44","44","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-25","1.92","65","44"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-26","0.00","48","34"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-27","0.00","40","28"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-28","0.00","43","28"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-02-29","0.00","51","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-01","0.00","63","44"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-02","0.30","62","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-03","0.00","65","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-04","0.75","42","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-05","0.00","40","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-06","0.00","40","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-07","0.00","44","34"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-08","0.00","62","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-09","0.00",,
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-10","0.00","82","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-11","0.00","82","58"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-12","0.00","67","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-13","0.00","62","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-14",,"56","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-15","1.13",,"43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-16","0.00","48","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-17","0.00","57","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-18","0.00","72","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-19","0.00","64","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-20","0.00","63","39"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-21","0.10","42","34"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-22","0.00","51","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-23","0.00","59","36"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-24","0.00","62","46"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-25","0.00","74","46"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-26","0.00","72","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-27","0.00","52","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-28","0.43","58","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-29","0.00","67","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-30","0.00","60","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-03-31","0.00","59","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-01","0.00","73","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-02","0.13","80","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-03","0.20","67","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-04","0.00","46","34"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-05","0.10","63","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-06","0.00","44","31"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-07","0.00","54","32"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-08","0.13","62","41"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-09","0.02","51","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-10","0.43","43","30"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-11","0.03","50","30"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-12","0.19","68","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-13","0.16","62","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-14","0.00","58","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-15","0.00","62","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-16","0.00","65","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-17","0.00","68","44"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-18","0.00","75","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-19","0.00","83","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-20","0.00","76","56"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-21","0.00","73","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-22","0.00","80","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-23",,"69","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-24","0.05","70","46"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-25","0.00","77","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-26","0.00","85","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-27","0.17","51","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-28","0.00","55","50"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-29","0.19","56","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-04-30","0.00","55","44"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-01","0.42","61","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-02","0.20","52","46"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-03","0.63","64","46"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-04","0.05","59","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-05","0.03","53","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-06","0.94","57","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-07","0.51","55","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-08","0.00","61","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-09","0.00","70","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-10","0.00","71","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-11","0.00","61","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-12","0.00","69","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-13","0.00","81","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-14","0.17","70","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-15","0.08","77","56"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-16","0.00","59","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-17","0.00","69","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-18","0.13","63","56"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-19","0.10","69","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-20","0.00","75","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-21","0.00","80","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-22","1.38","62","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-23","0.02","65","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-24","0.17","77","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-25","0.00","84","58"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-26","0.00","90","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-27","0.00","92","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-28","0.00","91","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-29","0.00","92","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-30","2.40","90","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-05-31","0.00","81","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-01","0.00","90","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-02","0.00","90","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-03","0.20","84","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-04",,"74","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-05","0.05","86","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-06","0.75","84","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-07","0.00","88","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-08","0.00","87","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-09","0.21","71","56"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-10","0.00","76","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-11","0.00","80","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-12","0.00","93","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-13","0.00","90","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-14","0.00","79","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-15","0.00","81","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-16","0.23","82","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-17",,"72","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-18","0.00","85","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-19","0.00","88","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-20","0.00","95","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-21","0.00","94","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-22","0.05","91","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-23","0.00","89","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-24",,"88","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-25","0.00","82","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-26","0.00","87","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-27","0.00","89","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-28","0.87","89","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-29","0.00","85","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-06-30","0.00","87","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-01","0.00","89","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-02","0.04","87","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-03","0.00","80","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-04","0.00","82","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-05","0.55","81","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-06","0.00","90","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-07","0.00","96","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-08","0.00","96","78"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-09","0.00","96","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-10","0.03","81","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-11","0.00","86","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-12","0.00","87","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-13","0.00","89","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-14","0.63","80","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-15","0.00","95","79"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-16","0.00","93","80"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-17","0.00","95","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-18","0.00","93","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-19","1.09","96","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-20","0.00","89","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-21","0.00","88","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-22","0.00","91","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-23","0.00","95","79"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-24","0.00","98","75"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-25","1.01","84","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-26","1.85","97","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-27","0.00","84","79"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-28","0.00","88","77"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-29","0.80","94","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-30","0.00","91","75"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-07-31","0.80","91","75"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-01","0.00","92","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-02","0.01","78","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-03","0.00","81","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-04","0.00","84","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-05","0.00","86","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-06","0.00","86","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-07","0.00","92","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-08","0.00","90","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-09","0.00","84","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-10","0.00","92","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-11",,"93","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-12","0.05","95","79"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-13","0.00","99","82"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-14","0.00","99","82"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-15","0.00","98","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-16","0.00","95","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-17","0.21","95","77"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-18","0.19","91","77"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-19","0.00","90","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-20","0.00","92","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-21","0.00","92","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-22","1.15","91","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-23","0.00","82","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-24","0.00","86","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-25","0.00","87","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-26","0.00","88","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-27","0.00","94","75"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-28","0.00","92","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-29","0.00","93","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-30","0.00","95","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-08-31","0.00","91","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-01","0.20",,"73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-02","0.00","80","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-03","0.00","82","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-04","0.00","78","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-05","0.00","81","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-06","0.00","87","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-07","0.00","87","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-08","0.00","91","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-09","0.00","95","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-10","0.00","95","81"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-11","0.00",,"79"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-12","0.00","86","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-13","0.00","84","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-14","0.00","93","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-15","0.00","77","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-16","0.00","79","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-17","0.00","79","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-18","0.00","84","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-19","1.44",,"71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-20","0.14","77","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-21","0.00","82","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-22","0.00","84","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-23","0.00","86","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-24","0.00",,"63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-25","0.00","77","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-26","0.00","75","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-27","0.09","74","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-28","0.00","77","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2016-09-29","0.23","71","60"
