"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-09-30","0.00","72","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-01","0.00","77","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-02","0.00","82","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-03","0.00","84","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-04","0.00","84","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-05","0.00","87","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-06","0.00","88","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-07","0.03","84","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-08","0.47","88","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-09","0.00","67","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-10","0.21","62","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-11","1.10","62","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-12","0.57","65","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-13","0.00","71","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-14","0.00","68","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-15","0.00","68","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-16","0.00","73","57"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-17","0.00","71","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-18","0.00","74","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-19","0.00","67","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-20","0.08","67","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-21","0.00","64","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-22","0.00","68","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-23","0.00","66","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-24","0.00","57","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-25","0.00","52","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-26","0.00","55","39"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-27","0.00","57","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-28","0.00","59","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-29","0.00","64","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-30","0.03","60","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-10-31","0.05","58","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-01","0.17","71","58"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-02","0.03","70","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-03","0.00","54","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-04","0.00","48","36"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-05","0.00","61","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-06","0.00","68","46"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-07","0.00","67","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-08","0.04","60","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-09","0.00","54","36"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-10","0.00","58","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-11","0.00","60","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-12","0.00","56","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-13","0.00","38","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-14","0.00","45","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-15","0.00","55","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-16","0.01","59","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-17","0.00","59","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-18","0.24","68","57"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-19","0.00","67","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-20","0.00","49","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-21","0.00","46","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-22","0.00","54","39"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-23","0.00","57","39"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-24","0.00","45","23"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-25","0.00","31","23"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-26","0.00","37","25"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-27","2.40","63","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-28","0.02","44","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-29","0.00","36","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-11-30","0.00","42","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-01","0.00","41","28"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-02","0.00","49","37"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-03","0.00","51","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-04","0.00","55","41"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-05","0.00","55","44"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-06","0.25","63","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-07","0.60","51","36"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-08","0.00","40","27"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-09","1.06","35","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-10","0.30","38","32"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-11","0.15","34","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-12","0.00","35","24"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-13","0.00","30","24"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-14","0.00","37","28"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-15","0.75","34","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-16","0.00","42","25"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-17","0.00","32","24"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-18","0.00","34","24"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-19","0.00","38","30"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-20","0.00","46","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-21","0.00","54","44"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-22","0.00","67","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-23","0.20","68","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-24","0.41","62","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-25","0.00","41","21"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-26","0.00","32","22"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-27","0.00","42","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-28","0.00","46","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-29","0.13","55","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-30","1.20","47","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2013-12-31","0.00","45","25"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-01","0.00","38","27"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-02","0.00","41","30"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-03","0.65","37","14"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-04","0.00","19","11"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-05","0.00","31","14"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-06","0.59","61","31"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-07","0.05","48","3"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-08","0.00","12","4"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-09","0.00","27","12"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-10","0.12","34","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-11","0.37","59","32"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-12","0.44","62","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-13","0.00","46","34"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-14","0.01","58","39"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-15","0.17","49","36"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-16","0.00","51","34"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-17","0.00","40","30"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-18","0.00","45","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-19","0.00","38","22"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-20","0.00","41","24"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-21","0.00","49","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-22","0.35","27","3"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-23","0.00","17","4"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-24","0.00","23","10"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-25","0.00","24","11"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-26","0.12","27","17"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-27","0.00","40","18"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-28","0.00","46","21"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-29","0.07","22","12"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-30","0.00","21","12"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-01-31","0.00","29","20"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-01","0.00","45","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-02","0.00","50","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-03","0.81","55","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-04","0.49","34","23"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-05","1.24","33","25"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-06","0.24","37","23"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-07","0.00","31","23"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-08","0.00","35","23"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-09","0.00","29","22"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-10","0.21",,
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-11","0.00","23","17"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-12","0.00","27","14"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-14",,"39","16"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-15","0.00","46","18"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-16","0.12","38","22"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-17","0.00","34","20"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-18","0.22","33","18"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-19","0.00","46","31"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-20","0.41","45","31"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-21","0.00","53","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-22","0.13","63","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-23","0.00","58","37"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-24","0.00","58","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-25","0.00","53","34"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-26","0.00","37","27"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-27","0.00","33","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-02-28","0.00","35","20"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-01","0.00","31","10"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-02","0.00","40","19"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-03","0.33","41","17"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-04","0.00","29","13"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-05","0.00","30","12"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-06","0.00","43","22"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-07","0.00","38","19"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-08","0.00","46","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-09","0.00","59","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-10","0.00","54","37"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-11","0.00","56","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-12","0.00","66","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-13","0.34","69","19"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-14","0.00","33","20"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-15","0.00","50","31"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-16","0.00","62","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-17","0.15","41","22"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-18","0.00","33","23"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-19","0.10","44","32"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-20","0.80","47","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-21","0.00","55","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-22","0.00","55","41"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-23","0.00","68","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-24","0.00","46","22"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-25","0.00","37","24"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-26","0.01","40","30"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-27","0.00","36","28"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-28","0.01","50","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-29","0.01","63","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-30","1.80","50","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-03-31","0.83","47","36"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-01","0.00","58","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-02","0.00","60","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-03","0.00","63","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-04","0.08","67","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-05","0.01","51","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-06","0.00","69","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-07","0.00","61","41"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-08","0.71","58","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-09","0.00","65","44"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-10","0.00","67","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-11","0.00","65","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-12","0.00","78","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-13","0.00","74","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-14","0.00","84","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-15",,"80","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-16","0.95","69","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-17","0.00","49","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-18","0.00","52","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-19","0.00","56","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-20","0.00","69","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-21","0.00","59","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-22","0.00","72","50"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-23","0.01","76","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-24","0.00","61","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-25","0.00","65","46"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-26","0.60","69","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-27","0.00","71","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-28","0.00","62","46"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-29","0.00","65","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-04-30","1.52","48","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-01","2.00","65","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-02","0.12","79","58"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-03","0.00","68","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-04","0.12","71","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-05","0.00","64","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-06","0.00","69","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-07","0.00","73","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-08","0.00","68","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-09","0.00","70","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-10","0.00","76","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-11","0.58","83","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-12","0.00","81","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-13","0.00","87","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-14","0.00","76","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-15","0.00","70","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-16","0.29","85","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-17","1.32","70","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-18","0.00","69","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-19","0.00","68","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-20","0.00","74","56"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-21","0.01","79","56"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-22","0.02","70","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-23","0.05","78","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-24","0.20","77","56"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-25","0.00","76","57"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-26","0.00","83","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-27","0.00","89","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-28","0.31","90","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-29","0.85","66","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-30","0.00","62","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-05-31","0.00","77","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-01","0.00","76","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-02","0.00","90","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-03","0.00","82","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-04","0.10","90","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-05","0.75","89","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-06","0.00","80","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-07","0.00","78","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-08","0.00","86","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-09","0.46","86","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-10","0.11","83","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-11","0.17","84","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-12","0.00","67","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-13","0.74","74","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-14","0.00","87","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-15","0.00","77","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-16","0.00","84","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-17","0.00","92","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-18","0.00","95","80"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-19","0.00","96","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-20","0.60","78","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-21","0.00","84","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-22","0.00","82","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-23","0.03","83","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-24","0.00","85","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-25","0.00","88","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-26","0.94","92","80"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-27","0.00","87","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-28","0.00","84","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-29","0.00","87","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-06-30","0.00","89","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2014-07-01","0.00","89","73"
