"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-09","0.00","39","19"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-10","0.07","61","32"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-11","0.00","52","39"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-12","0.00","55","36"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-13","0.00","67","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-14","0.00","78","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-15","0.79","69","39"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-16","0.00","40","25"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-17","0.00","33","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-18","0.00","39","26"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-19","0.00","46","30"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-20","0.00","52","36"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-21","0.00","49","29"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-22","0.05","68","41"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-23","0.19","64","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-24","0.10","56","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-25","0.00","58","41"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-26","0.00","57","39"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-27","0.00","82","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-28","0.00","70","50"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-29","0.00","59","38"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-30","0.00","65","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-03-31","0.00","57","46"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-01","0.07","53","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-02","0.00","77","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-03","0.53","69","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-04","0.59","46","41"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-05","0.05","42","34"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-06","0.00","42","32"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-07","0.00","39","32"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-08","0.00","40","30"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-09","0.00","44","32"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-10","0.00","49","35"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-11","1.13","56","37"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-12","0.03","51","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-13","0.00","50","42"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-14","2.25","56","39"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-15","3.10","48","41"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-16","0.15","43","33"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-17","0.01","51","40"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-18","0.03","53","41"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-19","0.01","57","45"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-20","0.00","72","43"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-21","0.00","77","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-22","0.00","81","58"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-23","0.00","82","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-24","0.00","78","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-25","0.01","74","49"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-26","1.08","60","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-27","0.50","62","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-28","0.25","67","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-29","0.25","71","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-04-30","0.00","82","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-01","0.00","72","56"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-02","0.00","73","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-03","0.00","72","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-04","0.00","72","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-05","0.00","74","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-06","0.00","62","47"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-07","0.00","66","44"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-08","0.00","74","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-09","0.00","78","57"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-10","0.00","80","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-11","0.00","83","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-12","0.46","79","58"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-13","0.00","71","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-14","0.00","67","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-15","0.00","81","56"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-16","0.75","83","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-17","0.04","70","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-18","0.00","63","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-19","0.02","66","48"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-20","0.13","74","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-21","0.00","72","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-22","0.00","79","54"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-23","0.00","76","56"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-24","0.00","79","58"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-25","0.00","85","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-26","1.15","89","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-27","0.71","88","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-28","0.00","80","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-29","0.00","82","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-30","0.00","87","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-05-31","0.82","90","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-01","0.02","87","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-02","0.02","86","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-03","1.21","76","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-04","0.15","78","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-05","0.00","78","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-06","0.00","71","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-07","0.00","82","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-08","0.00","95","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-09","0.00","87","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-10","0.00","78","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-11","0.06","84","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-12","0.69","87","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-13","0.00","74","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-14","0.00","63","56"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-15","0.00","74","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-16","0.00","82","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-17","0.00","88","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-18","0.00","91","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-19","0.95","91","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-20","0.09","82","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-21","0.00","82","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-22","0.00","78","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-23","0.00","77","58"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-24","0.07","83","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-25","0.00","83","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-26","0.00","91","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-27","0.38","92","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-28","0.38","88","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-29","0.02","77","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-06-30","0.00","83","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-01","0.00","76","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-02","0.00","75","58"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-03","0.00","82","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-04","0.59","78","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-05","0.14","79","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-06","0.00","85","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-07","0.00","85","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-08","0.00","90","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-09","0.00","94","75"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-10","0.00","96","78"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-11","0.61","88","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-12","0.01","81","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-13","0.00","82","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-14","0.00","84","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-15","0.09","90","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-16","0.00","87","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-17","0.03","92","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-18","0.24","88","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-19","0.00","85","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-20","0.00","81","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-21","0.00","83","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-22","0.05","83","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-23","0.10","73","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-24","0.00","86","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-25","0.00","88","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-26","0.00","89","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-27","0.22","91","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-28","0.05","89","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-29","0.16","82","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-30","0.25","86","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-07-31","0.00","89","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-01","0.00","94","73"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-02","0.00","95","77"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-03","0.00","92","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-04","0.00","95","75"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-05","0.19","82","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-06","0.00","85","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-07","0.00","94","78"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-08","0.00","94","79"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-09","0.54","90","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-10","0.02","86","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-11","0.00","85","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-12","0.00","88","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-13","0.00","90","74"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-14","0.00","86","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-15","0.00","87","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-16","0.00","86","76"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-17","0.32","87","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-18","0.00","79","63"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-19","0.96","74","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-20","1.11","66","60"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-21","0.84","63","58"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-22","0.02","67","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-23","0.00","78","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-24","0.00","83","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-25","0.00","93","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-26","0.00","85","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-27","0.00","85","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-28","0.00","85","69"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-29","0.00","86","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-30","0.00","90","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-08-31","0.00","76","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-01","0.00","81","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-02","0.00","81","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-03","0.00","83","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-04","0.00","87","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-05","0.00","85","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-06","0.00","87","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-07","0.00","89","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-08","0.00","88","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-09","0.00","87","70"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-10","0.00","77","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-11","0.10","77","72"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-12","0.40","75","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-13","0.00","80","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-14","0.14","79","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-15","0.00","70","58"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-16","0.00","68","51"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-17","0.00","70","52"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-18","0.00","71","53"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-19","0.00","78","55"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-20","0.00","77","61"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-21","0.00","85","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-22","0.19","83","66"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-23","0.00","81","68"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-24","0.00","79","65"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-25","0.90","84","62"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-26","0.00","88","67"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-27","0.00","87","71"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-28","0.20","79","64"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-29","0.00","77","59"
"USC00366886","PHILADELPHIA FRANKLIN INSTITUTE, PA US","2007-09-30","0.00","79","58"
